lavarse, ellos, pret. perfecto;lavarse;myć się;ellos;pret_perfecto;se han lavado;;False;
levantarse, yo, presente;levantarse;wstać; obudzić się;yo;presente;me levanto;wstaję się;False;
levantarse, tu, presente;levantarse;wstać; obudzić się;tu;presente;te levantas;wstajesz się;False;
levantarse, el, presente;levantarse;wstać; obudzić się;el;presente;se levanta;wstaje się się;False;
levantarse, ns, presente;levantarse;wstać; obudzić się;ns;presente;nos levantamos;wstajemy się się;False;
levantarse, vs, presente;levantarse;wstać; obudzić się;vs;presente;os levantáis;wstajecie się;False;
levantarse, ellos, presente;levantarse;wstać; obudzić się;ellos;presente;se levantan;wstają się;False;
levantarse, yo, pret. indefinido;levantarse;wstać; obudzić się;yo;pret_indefinido;me levanté;wstałem się się;False;
levantarse, tu, pret. indefinido;levantarse;wstać; obudzić się;tu;pret_indefinido;te levantaste;wstałeś się się;False;
levantarse, el, pret. indefinido;levantarse;wstać; obudzić się;el;pret_indefinido;se levantó;wstał się się;False;
levantarse, ns, pret. indefinido;levantarse;wstać; obudzić się;ns;pret_indefinido;nos levantamos;wstaliśmy się się;False;
levantarse, vs, pret. indefinido;levantarse;wstać; obudzić się;vs;pret_indefinido;os levantasteis;wstaliście się się;False;
levantarse, ellos, pret. indefinido;levantarse;wstać; obudzić się;ellos;pret_indefinido;se levantaron;wstali się się;False;
levantarse, yo, pret. perfecto;levantarse;wstać; obudzić się;yo;pret_perfecto;me he levantado;;False;
levantarse, tu, pret. perfecto;levantarse;wstać; obudzić się;tu;pret_perfecto;te has levantado;;False;
levantarse, el, pret. perfecto;levantarse;wstać; obudzić się;el;pret_perfecto;se ha levantado;;False;
levantarse, ns, pret. perfecto;levantarse;wstać; obudzić się;ns;pret_perfecto;nos hemos levantado;;False;
levantarse, vs, pret. perfecto;levantarse;wstać; obudzić się;vs;pret_perfecto;os habéis levantado;;False;
levantarse, ellos, pret. perfecto;levantarse;wstać; obudzić się;ellos;pret_perfecto;se han levantado;;False;
limpiar, yo, presente;limpiar;czyścić;yo;presente;limpio;czyszczę;False;
limpiar, tu, presente;limpiar;czyścić;tu;presente;limpias;czyścisz;False;
limpiar, el, presente;limpiar;czyścić;el;presente;limpia;czyści;False;
limpiar, ns, presente;limpiar;czyścić;ns;presente;limpiamos;czyścimy;False;
limpiar, vs, presente;limpiar;czyścić;vs;presente;limpiáis;czyścicie;False;
limpiar, ellos, presente;limpiar;czyścić;ellos;presente;limpian;czyścią;False;
limpiar, yo, pret. indefinido;limpiar;czyścić;yo;pret_indefinido;limpié;czyściłem;False;
limpiar, tu, pret. indefinido;limpiar;czyścić;tu;pret_indefinido;limpiaste;czyściłeś;False;
limpiar, el, pret. indefinido;limpiar;czyścić;el;pret_indefinido;limpió;czyścił;False;
limpiar, ns, pret. indefinido;limpiar;czyścić;ns;pret_indefinido;limpiamos;czyściliśmy;False;
limpiar, vs, pret. indefinido;limpiar;czyścić;vs;pret_indefinido;limpiasteis;czyściliście;False;
limpiar, ellos, pret. indefinido;limpiar;czyścić;ellos;pret_indefinido;limpiaron;czyścili;False;
limpiar, yo, pret. perfecto;limpiar;czyścić;yo;pret_perfecto;he limpiado;;False;
limpiar, tu, pret. perfecto;limpiar;czyścić;tu;pret_perfecto;has limpiado;;False;
limpiar, el, pret. perfecto;limpiar;czyścić;el;pret_perfecto;ha limpiado;;False;
limpiar, ns, pret. perfecto;limpiar;czyścić;ns;pret_perfecto;hemos limpiado;;False;
limpiar, vs, pret. perfecto;limpiar;czyścić;vs;pret_perfecto;habéis limpiado;;False;
limpiar, ellos, pret. perfecto;limpiar;czyścić;ellos;pret_perfecto;han limpiado;;False;
llamarse, yo, presente;llamarse;nazywać się;yo;presente;me llamo;nazywam się;False;
llamarse, tu, presente;llamarse;nazywać się;tu;presente;te llamas;nazywasz się;False;
llamarse, el, presente;llamarse;nazywać się;el;presente;se llama;nazywa się się;False;
llamarse, ns, presente;llamarse;nazywać się;ns;presente;nos llamamos;nazywamy się się;False;
llamarse, vs, presente;llamarse;nazywać się;vs;presente;os llamáis;nazywacie się;False;
llamarse, ellos, presente;llamarse;nazywać się;ellos;presente;se llaman;nazywaą się;False;
llamarse, yo, pret. indefinido;llamarse;nazywać się;yo;pret_indefinido;me llamé;nazywałem się się;False;
llamarse, tu, pret. indefinido;llamarse;nazywać się;tu;pret_indefinido;te llamaste;nazywałeś się się;False;
llamarse, el, pret. indefinido;llamarse;nazywać się;el;pret_indefinido;se llamó;nazywał się się;False;
llamarse, ns, pret. indefinido;llamarse;nazywać się;ns;pret_indefinido;nos llamamos;nazywaliśmy się się;False;
llamarse, vs, pret. indefinido;llamarse;nazywać się;vs;pret_indefinido;os llamasteis;nazywaliście się się;False;
llamarse, ellos, pret. indefinido;llamarse;nazywać się;ellos;pret_indefinido;se llamaron;nazywali się się;False;
llamarse, yo, pret. perfecto;llamarse;nazywać się;yo;pret_perfecto;me he llamado;;False;
llamarse, tu, pret. perfecto;llamarse;nazywać się;tu;pret_perfecto;te has llamado;;False;
llamarse, el, pret. perfecto;llamarse;nazywać się;el;pret_perfecto;se ha llamado;;False;
llamarse, ns, pret. perfecto;llamarse;nazywać się;ns;pret_perfecto;nos hemos llamado;;False;
llamarse, vs, pret. perfecto;llamarse;nazywać się;vs;pret_perfecto;os habéis llamado;;False;
llamarse, ellos, pret. perfecto;llamarse;nazywać się;ellos;pret_perfecto;se han llamado;;False;
nacer, yo, presente;nacer;urodzić się;yo;presente;nazco;rodzę;True;
nacer, tu, presente;nacer;urodzić się;tu;presente;naces;rodzisz;False;
nacer, el, presente;nacer;urodzić się;el;presente;nace;rodzi;False;
nacer, ns, presente;nacer;urodzić się;ns;presente;nacemos;rodzimy;False;
nacer, vs, presente;nacer;urodzić się;vs;presente;nacéis;rodzicie;False;
nacer, ellos, presente;nacer;urodzić się;ellos;presente;nacen;rodzą;False;
nacer, yo, pret. indefinido;nacer;urodzić się;yo;pret_indefinido;nací;rodziłem;False;
nacer, tu, pret. indefinido;nacer;urodzić się;tu;pret_indefinido;naciste;rodziłeś;False;
nacer, el, pret. indefinido;nacer;urodzić się;el;pret_indefinido;nació;rodził;False;
nacer, ns, pret. indefinido;nacer;urodzić się;ns;pret_indefinido;nacimos;rodziliśmy;False;
nacer, vs, pret. indefinido;nacer;urodzić się;vs;pret_indefinido;nacisteis;rodziliście;False;
nacer, ellos, pret. indefinido;nacer;urodzić się;ellos;pret_indefinido;nacieron;rodzili;False;
nacer, yo, pret. perfecto;nacer;urodzić się;yo;pret_perfecto;he nacido;;False;
nacer, tu, pret. perfecto;nacer;urodzić się;tu;pret_perfecto;has nacido;;False;
nacer, el, pret. perfecto;nacer;urodzić się;el;pret_perfecto;ha nacido;;False;
nacer, ns, pret. perfecto;nacer;urodzić się;ns;pret_perfecto;hemos nacido;;False;
nacer, vs, pret. perfecto;nacer;urodzić się;vs;pret_perfecto;habéis nacido;;False;
nacer, ellos, pret. perfecto;nacer;urodzić się;ellos;pret_perfecto;han nacido;;False;
pensar, yo, presente;pensar;myśleć;yo;presente;pienso;myślę;True;
pensar, tu, presente;pensar;myśleć;tu;presente;piensas;myślisz;True;
pensar, el, presente;pensar;myśleć;el;presente;piensa;myśli;True;
pensar, ns, presente;pensar;myśleć;ns;presente;pensamos;myślimy;False;
pensar, vs, presente;pensar;myśleć;vs;presente;pensáis;myślicie;False;
pensar, ellos, presente;pensar;myśleć;ellos;presente;piensan;myślią;True;
pensar, yo, pret. indefinido;pensar;myśleć;yo;pret_indefinido;pensé;myśllałem;False;
pensar, tu, pret. indefinido;pensar;myśleć;tu;pret_indefinido;pensaste;myśllałeś;False;
pensar, el, pret. indefinido;pensar;myśleć;el;pret_indefinido;pensó;myśllał;False;
pensar, ns, pret. indefinido;pensar;myśleć;ns;pret_indefinido;pensamos;myśleliśmy;False;
pensar, vs, pret. indefinido;pensar;myśleć;vs;pret_indefinido;pensasteis;myśleliście;False;
pensar, ellos, pret. indefinido;pensar;myśleć;ellos;pret_indefinido;pensaron;myśleli;False;
pensar, yo, pret. perfecto;pensar;myśleć;yo;pret_perfecto;he pensado;;False;
pensar, tu, pret. perfecto;pensar;myśleć;tu;pret_perfecto;has pensado;;False;
pensar, el, pret. perfecto;pensar;myśleć;el;pret_perfecto;ha pensado;;False;
pensar, ns, pret. perfecto;pensar;myśleć;ns;pret_perfecto;hemos pensado;;False;
pensar, vs, pret. perfecto;pensar;myśleć;vs;pret_perfecto;habéis pensado;;False;
pensar, ellos, pret. perfecto;pensar;myśleć;ellos;pret_perfecto;han pensado;;False;
poder, yo, presente;poder;móc;yo;presente;puedo;możę;True;
poder, tu, presente;poder;móc;tu;presente;puedes;możesz;True;
poder, el, presente;poder;móc;el;presente;puede;może;True;
poder, ns, presente;poder;móc;ns;presente;podemos;możemy;False;
poder, vs, presente;poder;móc;vs;presente;podéis;możecie;False;
poder, ellos, presente;poder;móc;ellos;presente;pueden;możą;True;
poder, yo, pret. indefinido;poder;móc;yo;pret_indefinido;pude;mógłem;True;
poder, tu, pret. indefinido;poder;móc;tu;pret_indefinido;pudiste;mógłeś;True;
poder, el, pret. indefinido;poder;móc;el;pret_indefinido;pudo;mógł;True;
poder, ns, pret. indefinido;poder;móc;ns;pret_indefinido;pudimos;mogliśmy;True;
poder, vs, pret. indefinido;poder;móc;vs;pret_indefinido;pudisteis;mogliście;True;
poder, ellos, pret. indefinido;poder;móc;ellos;pret_indefinido;pudieron;mogli;True;
poder, yo, pret. perfecto;poder;móc;yo;pret_perfecto;he podido;;False;
poder, tu, pret. perfecto;poder;móc;tu;pret_perfecto;has podido;;False;
poder, el, pret. perfecto;poder;móc;el;pret_perfecto;ha podido;;False;
poder, ns, pret. perfecto;poder;móc;ns;pret_perfecto;hemos podido;;False;
poder, vs, pret. perfecto;poder;móc;vs;pret_perfecto;habéis podido;;False;
poder, ellos, pret. perfecto;poder;móc;ellos;pret_perfecto;han podido;;False;
preferir, yo, presente;preferir;preferować;yo;presente;prefiero;preferuję;True;
preferir, tu, presente;preferir;preferować;tu;presente;prefieres;preferujesz;True;
preferir, el, presente;preferir;preferować;el;presente;prefiere;preferuje;True;
preferir, ns, presente;preferir;preferować;ns;presente;preferimos;preferujemy;False;
preferir, vs, presente;preferir;preferować;vs;presente;preferís;preferujecie;False;
preferir, ellos, presente;preferir;preferować;ellos;presente;prefieren;preferują;True;
preferir, yo, pret. indefinido;preferir;preferować;yo;pret_indefinido;preferí;preferowałem;False;
preferir, tu, pret. indefinido;preferir;preferować;tu;pret_indefinido;preferiste;preferowałeś;False;
preferir, el, pret. indefinido;preferir;preferować;el;pret_indefinido;prefirió;preferował;True;
preferir, ns, pret. indefinido;preferir;preferować;ns;pret_indefinido;preferimos;preferowaliśmy;False;
preferir, vs, pret. indefinido;preferir;preferować;vs;pret_indefinido;preferisteis;preferowaliście;False;
preferir, ellos, pret. indefinido;preferir;preferować;ellos;pret_indefinido;prefirieron;preferowali;True;
preferir, yo, pret. perfecto;preferir;preferować;yo;pret_perfecto;he preferido;;False;
preferir, tu, pret. perfecto;preferir;preferować;tu;pret_perfecto;has preferido;;False;
preferir, el, pret. perfecto;preferir;preferować;el;pret_perfecto;ha preferido;;False;
preferir, ns, pret. perfecto;preferir;preferować;ns;pret_perfecto;hemos preferido;;False;
preferir, vs, pret. perfecto;preferir;preferować;vs;pret_perfecto;habéis preferido;;False;
preferir, ellos, pret. perfecto;preferir;preferować;ellos;pret_perfecto;han preferido;;False;
preparar, yo, presente;preparar;przygotowywać;yo;presente;preparo;przygotowuję;False;
preparar, tu, presente;preparar;przygotowywać;tu;presente;preparas;przygotowujesz;False;
preparar, el, presente;preparar;przygotowywać;el;presente;prepara;przygotowuje;False;
preparar, ns, presente;preparar;przygotowywać;ns;presente;preparamos;przygotowujemy;False;
preparar, vs, presente;preparar;przygotowywać;vs;presente;preparáis;przygotowujecie;False;
preparar, ellos, presente;preparar;przygotowywać;ellos;presente;preparan;przygotowują;False;
preparar, yo, pret. indefinido;preparar;przygotowywać;yo;pret_indefinido;preparé;przygotowałem;False;
preparar, tu, pret. indefinido;preparar;przygotowywać;tu;pret_indefinido;preparaste;przygotowałeś;False;
preparar, el, pret. indefinido;preparar;przygotowywać;el;pret_indefinido;preparó;przygotował;False;
preparar, ns, pret. indefinido;preparar;przygotowywać;ns;pret_indefinido;preparamos;przygotowaliśmy;False;
preparar, vs, pret. indefinido;preparar;przygotowywać;vs;pret_indefinido;preparasteis;przygotowaliście;False;
preparar, ellos, pret. indefinido;preparar;przygotowywać;ellos;pret_indefinido;prepararon;przygotowali;False;
preparar, yo, pret. perfecto;preparar;przygotowywać;yo;pret_perfecto;he preparado;;False;
preparar, tu, pret. perfecto;preparar;przygotowywać;tu;pret_perfecto;has preparado;;False;
preparar, el, pret. perfecto;preparar;przygotowywać;el;pret_perfecto;ha preparado;;False;
preparar, ns, pret. perfecto;preparar;przygotowywać;ns;pret_perfecto;hemos preparado;;False;
preparar, vs, pret. perfecto;preparar;przygotowywać;vs;pret_perfecto;habéis preparado;;False;
preparar, ellos, pret. perfecto;preparar;przygotowywać;ellos;pret_perfecto;han preparado;;False;
preparar, yo, presente;preparar;przygotować;yo;presente;preparo;przygotowuję;False;
preparar, tu, presente;preparar;przygotować;tu;presente;preparas;przygotowujesz;False;
preparar, el, presente;preparar;przygotować;el;presente;prepara;przygotowuje;False;
preparar, ns, presente;preparar;przygotować;ns;presente;preparamos;przygotowujemy;False;
preparar, vs, presente;preparar;przygotować;vs;presente;preparáis;przygotowujecie;False;
preparar, ellos, presente;preparar;przygotować;ellos;presente;preparan;przygotowują;False;
preparar, yo, pret. indefinido;preparar;przygotować;yo;pret_indefinido;preparé;przygotowałem;False;
preparar, tu, pret. indefinido;preparar;przygotować;tu;pret_indefinido;preparaste;przygotowałeś;False;
preparar, el, pret. indefinido;preparar;przygotować;el;pret_indefinido;preparó;przygotował;False;
preparar, ns, pret. indefinido;preparar;przygotować;ns;pret_indefinido;preparamos;przygotowaliśmy;False;
preparar, vs, pret. indefinido;preparar;przygotować;vs;pret_indefinido;preparasteis;przygotowaliście;False;
preparar, ellos, pret. indefinido;preparar;przygotować;ellos;pret_indefinido;prepararon;przygotowali;False;
preparar, yo, pret. perfecto;preparar;przygotować;yo;pret_perfecto;he preparado;;False;
preparar, tu, pret. perfecto;preparar;przygotować;tu;pret_perfecto;has preparado;;False;
preparar, el, pret. perfecto;preparar;przygotować;el;pret_perfecto;ha preparado;;False;
preparar, ns, pret. perfecto;preparar;przygotować;ns;pret_perfecto;hemos preparado;;False;
preparar, vs, pret. perfecto;preparar;przygotować;vs;pret_perfecto;habéis preparado;;False;
preparar, ellos, pret. perfecto;preparar;przygotować;ellos;pret_perfecto;han preparado;;False;
querer, yo, presente;querer;chcieć;yo;presente;quiero;chcę;True;
querer, tu, presente;querer;chcieć;tu;presente;quieres;chcesz;True;
querer, el, presente;querer;chcieć;el;presente;quiere;chce;True;
querer, ns, presente;querer;chcieć;ns;presente;queremos;chcemy;False;
querer, vs, presente;querer;chcieć;vs;presente;queréis;chcecie;False;
querer, ellos, presente;querer;chcieć;ellos;presente;quieren;chcą;True;
querer, yo, pret. indefinido;querer;chcieć;yo;pret_indefinido;quise;chciałem;True;
querer, tu, pret. indefinido;querer;chcieć;tu;pret_indefinido;quisiste;chciałeś;True;
querer, el, pret. indefinido;querer;chcieć;el;pret_indefinido;quiso;chciał;True;
querer, ns, pret. indefinido;querer;chcieć;ns;pret_indefinido;quisimos;chcieliśmy;True;
querer, vs, pret. indefinido;querer;chcieć;vs;pret_indefinido;quisisteis;chcieliście;True;
querer, ellos, pret. indefinido;querer;chcieć;ellos;pret_indefinido;quisieron;chcieli;True;
querer, yo, pret. perfecto;querer;chcieć;yo;pret_perfecto;he querido;;False;
querer, tu, pret. perfecto;querer;chcieć;tu;pret_perfecto;has querido;;False;
querer, el, pret. perfecto;querer;chcieć;el;pret_perfecto;ha querido;;False;
querer, ns, pret. perfecto;querer;chcieć;ns;pret_perfecto;hemos querido;;False;
querer, vs, pret. perfecto;querer;chcieć;vs;pret_perfecto;habéis querido;;False;
querer, ellos, pret. perfecto;querer;chcieć;ellos;pret_perfecto;han querido;;False;
repetir, yo, presente;repetir;powtarzać;yo;presente;repito;powtarzam;True;
repetir, tu, presente;repetir;powtarzać;tu;presente;repites;powtarzasz;True;
repetir, el, presente;repetir;powtarzać;el;presente;repite;powtarza;True;
repetir, ns, presente;repetir;powtarzać;ns;presente;repetimos;powtarzamy;False;
repetir, vs, presente;repetir;powtarzać;vs;presente;repetís;powtarzacie;False;
repetir, ellos, presente;repetir;powtarzać;ellos;presente;repiten;powtarzaą;True;
repetir, yo, pret. indefinido;repetir;powtarzać;yo;pret_indefinido;repetí;powtarzałem;False;
repetir, tu, pret. indefinido;repetir;powtarzać;tu;pret_indefinido;repetiste;powtarzałeś;False;
repetir, el, pret. indefinido;repetir;powtarzać;el;pret_indefinido;repitió;powtarzał;True;
repetir, ns, pret. indefinido;repetir;powtarzać;ns;pret_indefinido;repetimos;powtarzaliśmy;False;
repetir, vs, pret. indefinido;repetir;powtarzać;vs;pret_indefinido;repetisteis;powtarzaliście;False;
repetir, ellos, pret. indefinido;repetir;powtarzać;ellos;pret_indefinido;repitieron;powtarzali;True;
repetir, yo, pret. perfecto;repetir;powtarzać;yo;pret_perfecto;he repetido;;False;
repetir, tu, pret. perfecto;repetir;powtarzać;tu;pret_perfecto;has repetido;;False;
repetir, el, pret. perfecto;repetir;powtarzać;el;pret_perfecto;ha repetido;;False;
repetir, ns, pret. perfecto;repetir;powtarzać;ns;pret_perfecto;hemos repetido;;False;
repetir, vs, pret. perfecto;repetir;powtarzać;vs;pret_perfecto;habéis repetido;;False;
repetir, ellos, pret. perfecto;repetir;powtarzać;ellos;pret_perfecto;han repetido;;False;
saber, yo, presente;saber;wiedzieć;yo;presente;sé;wię;True;
saber, tu, presente;saber;wiedzieć;tu;presente;sabes;wiesz;False;
saber, el, presente;saber;wiedzieć;el;presente;sabe;wie;False;
saber, ns, presente;saber;wiedzieć;ns;presente;sabemos;wiemy;False;
saber, vs, presente;saber;wiedzieć;vs;presente;sabéis;wiecie;False;
saber, ellos, presente;saber;wiedzieć;ellos;presente;saben;wią;False;
saber, yo, pret. indefinido;saber;wiedzieć;yo;pret_indefinido;supe;wiedziałem;True;
saber, tu, pret. indefinido;saber;wiedzieć;tu;pret_indefinido;supiste;wiedziałeś;True;
saber, el, pret. indefinido;saber;wiedzieć;el;pret_indefinido;supo;wiedział;True;
saber, ns, pret. indefinido;saber;wiedzieć;ns;pret_indefinido;supimos;wiedzieliśmy;True;
saber, vs, pret. indefinido;saber;wiedzieć;vs;pret_indefinido;supisteis;wiedzieliście;True;
saber, ellos, pret. indefinido;saber;wiedzieć;ellos;pret_indefinido;supieron;wiedzieli;True;
saber, yo, pret. perfecto;saber;wiedzieć;yo;pret_perfecto;he sabido;;False;
saber, tu, pret. perfecto;saber;wiedzieć;tu;pret_perfecto;has sabido;;False;
saber, el, pret. perfecto;saber;wiedzieć;el;pret_perfecto;ha sabido;;False;
saber, ns, pret. perfecto;saber;wiedzieć;ns;pret_perfecto;hemos sabido;;False;
saber, vs, pret. perfecto;saber;wiedzieć;vs;pret_perfecto;habéis sabido;;False;
saber, ellos, pret. perfecto;saber;wiedzieć;ellos;pret_perfecto;han sabido;;False;
salir, yo, presente;salir;wychodzić;yo;presente;salgo;wychodzę;True;
salir, tu, presente;salir;wychodzić;tu;presente;sales;wychodzisz;False;
salir, el, presente;salir;wychodzić;el;presente;sale;wychodzi;False;
salir, ns, presente;salir;wychodzić;ns;presente;salimos;wychodzimy;False;
salir, vs, presente;salir;wychodzić;vs;presente;salís;wychodzicie;False;
salir, ellos, presente;salir;wychodzić;ellos;presente;salen;wychodzą;False;
salir, yo, pret. indefinido;salir;wychodzić;yo;pret_indefinido;salí;wyszedłem;False;
salir, tu, pret. indefinido;salir;wychodzić;tu;pret_indefinido;saliste;wyszedłeś;False;
salir, el, pret. indefinido;salir;wychodzić;el;pret_indefinido;salió;wyszedł;False;
salir, ns, pret. indefinido;salir;wychodzić;ns;pret_indefinido;salimos;wyszliśmy;False;
salir, vs, pret. indefinido;salir;wychodzić;vs;pret_indefinido;salisteis;wyszliście;False;
salir, ellos, pret. indefinido;salir;wychodzić;ellos;pret_indefinido;salieron;wyszli;False;
salir, yo, pret. perfecto;salir;wychodzić;yo;pret_perfecto;he salido;;False;
salir, tu, pret. perfecto;salir;wychodzić;tu;pret_perfecto;has salido;;False;
salir, el, pret. perfecto;salir;wychodzić;el;pret_perfecto;ha salido;;False;
salir, ns, pret. perfecto;salir;wychodzić;ns;pret_perfecto;hemos salido;;False;
salir, vs, pret. perfecto;salir;wychodzić;vs;pret_perfecto;habéis salido;;False;
salir, ellos, pret. perfecto;salir;wychodzić;ellos;pret_perfecto;han salido;;False;
sentir, yo, presente;sentir;czuć;yo;presente;siento;czuję;True;
sentir, tu, presente;sentir;czuć;tu;presente;sientes;czujesz;True;
sentir, el, presente;sentir;czuć;el;presente;siente;czuje;True;
sentir, ns, presente;sentir;czuć;ns;presente;sentimos;czujemy;False;
sentir, vs, presente;sentir;czuć;vs;presente;sentís;czujecie;False;
sentir, ellos, presente;sentir;czuć;ellos;presente;sienten;czują;True;
sentir, yo, pret. indefinido;sentir;czuć;yo;pret_indefinido;sentí;czułem;False;
sentir, tu, pret. indefinido;sentir;czuć;tu;pret_indefinido;sentiste;czułeś;False;
sentir, el, pret. indefinido;sentir;czuć;el;pret_indefinido;sintió;czuł;True;
sentir, ns, pret. indefinido;sentir;czuć;ns;pret_indefinido;sentimos;czuliśmy;False;
sentir, vs, pret. indefinido;sentir;czuć;vs;pret_indefinido;sentisteis;czuliście;False;
sentir, ellos, pret. indefinido;sentir;czuć;ellos;pret_indefinido;sintieron;czuli;True;
sentir, yo, pret. perfecto;sentir;czuć;yo;pret_perfecto;he sentido;;False;
sentir, tu, pret. perfecto;sentir;czuć;tu;pret_perfecto;has sentido;;False;
sentir, el, pret. perfecto;sentir;czuć;el;pret_perfecto;ha sentido;;False;
sentir, ns, pret. perfecto;sentir;czuć;ns;pret_perfecto;hemos sentido;;False;
sentir, vs, pret. perfecto;sentir;czuć;vs;pret_perfecto;habéis sentido;;False;
sentir, ellos, pret. perfecto;sentir;czuć;ellos;pret_perfecto;han sentido;;False;
ser, yo, presente;ser;być;yo;presente;soy;jestem;True;
ser, tu, presente;ser;być;tu;presente;eres;jesteś;True;
ser, el, presente;ser;być;el;presente;es;jest;True;
ser, ns, presente;ser;być;ns;presente;somos;jestmy;True;
ser, vs, presente;ser;być;vs;presente;sois;jestcie;True;
ser, ellos, presente;ser;być;ellos;presente;son;są;True;
ser, yo, pret. indefinido;ser;być;yo;pret_indefinido;fui;byłem;True;
ser, tu, pret. indefinido;ser;być;tu;pret_indefinido;fuiste;byłeś;True;
ser, el, pret. indefinido;ser;być;el;pret_indefinido;fue;był;True;
ser, ns, pret. indefinido;ser;być;ns;pret_indefinido;fuimos;byliśmy;True;
ser, vs, pret. indefinido;ser;być;vs;pret_indefinido;fuisteis;byliście;True;
ser, ellos, pret. indefinido;ser;być;ellos;pret_indefinido;fueron;byli;True;
ser, yo, pret. perfecto;ser;być;yo;pret_perfecto;he sido;;False;
ser, tu, pret. perfecto;ser;być;tu;pret_perfecto;has sido;;False;
ser, el, pret. perfecto;ser;być;el;pret_perfecto;ha sido;;False;
ser, ns, pret. perfecto;ser;być;ns;pret_perfecto;hemos sido;;False;
ser, vs, pret. perfecto;ser;być;vs;pret_perfecto;habéis sido;;False;
ser, ellos, pret. perfecto;ser;być;ellos;pret_perfecto;han sido;;False;
tener, yo, presente;tener;mieć;yo;presente;tengo;mam;True;
tener, tu, presente;tener;mieć;tu;presente;tienes;masz;True;
tener, el, presente;tener;mieć;el;presente;tiene;ma;True;
tener, ns, presente;tener;mieć;ns;presente;tenemos;mamy;False;
tener, vs, presente;tener;mieć;vs;presente;tenéis;macie;False;
tener, ellos, presente;tener;mieć;ellos;presente;tienen;maą;True;
tener, yo, pret. indefinido;tener;mieć;yo;pret_indefinido;tuve;miałem;True;
tener, tu, pret. indefinido;tener;mieć;tu;pret_indefinido;tuviste;miałeś;True;
tener, el, pret. indefinido;tener;mieć;el;pret_indefinido;tuvo;miał;True;
tener, ns, pret. indefinido;tener;mieć;ns;pret_indefinido;tuvimos;mieliśmy;True;
tener, vs, pret. indefinido;tener;mieć;vs;pret_indefinido;tuvisteis;mieliście;True;
tener, ellos, pret. indefinido;tener;mieć;ellos;pret_indefinido;tuvieron;mieli;True;
tener, yo, pret. perfecto;tener;mieć;yo;pret_perfecto;he tenido;;False;
tener, tu, pret. perfecto;tener;mieć;tu;pret_perfecto;has tenido;;False;
tener, el, pret. perfecto;tener;mieć;el;pret_perfecto;ha tenido;;False;
tener, ns, pret. perfecto;tener;mieć;ns;pret_perfecto;hemos tenido;;False;
tener, vs, pret. perfecto;tener;mieć;vs;pret_perfecto;habéis tenido;;False;
tener, ellos, pret. perfecto;tener;mieć;ellos;pret_perfecto;han tenido;;False;
ver, yo, presente;ver;oglądać;yo;presente;veo;oglądam;True;
ver, tu, presente;ver;oglądać;tu;presente;ves;oglądasz;False;
ver, el, presente;ver;oglądać;el;presente;ve;ogląda;False;
ver, ns, presente;ver;oglądać;ns;presente;vemos;oglądamy;False;
ver, vs, presente;ver;oglądać;vs;presente;veis;oglądacie;True;
ver, ellos, presente;ver;oglądać;ellos;presente;ven;oglądaą;False;
ver, yo, pret. indefinido;ver;oglądać;yo;pret_indefinido;vi;oglądałem;True;
ver, tu, pret. indefinido;ver;oglądać;tu;pret_indefinido;viste;oglądałeś;False;
ver, el, pret. indefinido;ver;oglądać;el;pret_indefinido;vio;oglądał;True;
ver, ns, pret. indefinido;ver;oglądać;ns;pret_indefinido;vimos;oglądaliśmy;False;
ver, vs, pret. indefinido;ver;oglądać;vs;pret_indefinido;visteis;oglądaliście;False;
ver, ellos, pret. indefinido;ver;oglądać;ellos;pret_indefinido;vieron;oglądali;False;
ver, yo, pret. perfecto;ver;oglądać;yo;pret_perfecto;he visto;;True;
ver, tu, pret. perfecto;ver;oglądać;tu;pret_perfecto;has visto;;True;
ver, el, pret. perfecto;ver;oglądać;el;pret_perfecto;ha visto;;True;
ver, ns, pret. perfecto;ver;oglądać;ns;pret_perfecto;hemos visto;;True;
ver, vs, pret. perfecto;ver;oglądać;vs;pret_perfecto;habéis visto;;True;
ver, ellos, pret. perfecto;ver;oglądać;ellos;pret_perfecto;han visto;;True;
vestir, yo, presente;vestir;nosić;yo;presente;visto;noszę;True;
vestir, tu, presente;vestir;nosić;tu;presente;vistes;nosisz;True;
vestir, el, presente;vestir;nosić;el;presente;viste;nosi;True;
vestir, ns, presente;vestir;nosić;ns;presente;vestimos;nosimy;False;
vestir, vs, presente;vestir;nosić;vs;presente;vestís;nosicie;False;
vestir, ellos, presente;vestir;nosić;ellos;presente;visten;nosią;True;
vestir, yo, pret. indefinido;vestir;nosić;yo;pret_indefinido;vestí;nosiłem;False;
vestir, tu, pret. indefinido;vestir;nosić;tu;pret_indefinido;vestiste;nosiłeś;False;
vestir, el, pret. indefinido;vestir;nosić;el;pret_indefinido;vistió;nosił;True;
vestir, ns, pret. indefinido;vestir;nosić;ns;pret_indefinido;vestimos;nosiliśmy;False;
vestir, vs, pret. indefinido;vestir;nosić;vs;pret_indefinido;vestisteis;nosiliście;False;
vestir, ellos, pret. indefinido;vestir;nosić;ellos;pret_indefinido;vistieron;nosili;True;
vestir, yo, pret. perfecto;vestir;nosić;yo;pret_perfecto;he vestido;;False;
vestir, tu, pret. perfecto;vestir;nosić;tu;pret_perfecto;has vestido;;False;
